round,Jane,Kira,Luca,Mia,Paul,Sam
round,Servant-3,Servant-2,Servant-4,Minion-2,Servant-1,Minion-1
1,0.0,0.5,0.5,0.5,0.5,0.5
2,0.0,0.2571694850921631,0.6037049889564514,0.6003918051719666,0.39960816502571106,0.3792174756526947
2,0.0,0.33869925141334534,0.5034571290016174,0.49654287099838257,0.5996080636978149,0.37596750259399414
2,0.0,0.34180349111557007,0.5038653016090393,0.5004082322120667,0.49959176778793335,0.4781624674797058
3,0.0,0.09927307069301605,0.12429825961589813,0.044304315000772476,0.8845330476760864,0.8757017850875854
3,0.0,0.20560917258262634,0.5609166026115417,0.24619388580322266,0.7653694152832031,0.43908336758613586
3,0.0,0.03543626889586449,0.2986511290073395,0.12209432572126389,0.7185869812965393,0.7013489007949829
4,0.0,0.5670536160469055,0.265237957239151,0.28903934359550476,0.7444952726364136,0.4329463541507721
4,0.0,0.5670536160469055,0.10740447789430618,0.28903934359550476,0.7444952726364136,0.4329463541507721
4,0.0,0.7971299886703491,0.10740447789430618,0.11934299767017365,0.8973460793495178,0.20286999642848969
4,0.0,0.5670536160469055,0.265237957239151,0.28903934359550476,0.7444952726364136,0.4329463541507721
4,0.0,0.4800873398780823,0.5199127197265625,0.11121801286935806,0.6898943185806274,0.19028717279434204
5,0.0,0.2267226129770279,0.7058591842651367,0.31292304396629333,0.6833862066268921,0.3166137635707855
