round,Jane,Kira,Luca,Mia,Paul,Sam
round,Servant-2,Minion-2,Servant-3,Minion-1,Servant-4,Servant-1
1,0.5,1.0,0.5,0.5,0.5,0.5
2,0.3595476448535919,1.0,0.3595476448535919,0.3997114896774292,0.6002885103225708,0.3074362277984619
3,0.2283972203731537,1.0,0.15755988657474518,0.10088083893060684,0.16536235809326172,0.7716028094291687
4,0.6525965929031372,1.0,0.06642432510852814,0.27627405524253845,0.3474034070968628,0.09460674226284027
4,0.5153492093086243,1.0,0.17590433359146118,0.27627405524253845,0.15070468187332153,0.48465076088905334
4,0.6096245050430298,1.0,0.3903754949569702,0.11288232356309891,0.3474034070968628,0.09460674226284027
4,0.5153492093086243,1.0,0.3903754949569702,0.11288232356309891,0.3474034070968628,0.48465076088905334
4,0.6096245050430298,1.0,0.3903754949569702,0.27627405524253845,0.3474034070968628,0.23866212368011475
