round,Jane,Kira,Luca,Mia,Paul,Sam
round,Servant-2,Servant-3,Servant-1,Minion-2,Servant-4,Minion-1
1,0.5,0.5,0.0,0.5,0.5,0.5
2,0.28202831745147705,0.3270408511161804,0.0,0.687727689743042,0.28534987568855286,0.6729591488838196
3,0.08881255239248276,0.2437276691198349,0.0,0.780142605304718,0.09127160906791687,0.7562723159790039
3,0.03251195326447487,0.7172227501869202,0.0,0.28277722001075745,0.03346940875053406,0.7240148186683655
3,0.4757046103477478,0.524295449256897,0.0,0.28277722001075745,0.2376047670841217,0.7737500071525574
4,0.28838208317756653,0.46600979566574097,0.0,0.822226881980896,0.29913899302482605,0.533990204334259
