round,Jane,Kira,Luca,Mia,Paul,Sam
round,Servant-2,Servant-4,Minion-2,Minion-1,Servant-1,Servant-3
1,0.5,0.5,0.5,0.5,0.0,0.5
2,0.36113739013671875,0.3656656742095947,0.49506914615631104,0.504930853843689,0.0,0.6083415150642395
3,0.154283344745636,0.1735645979642868,0.7451419830322266,0.25485798716545105,0.0,0.7510836720466614
4,0.05929809808731079,0.06102510914206505,0.9137930274009705,0.9119196534156799,0.0,0.08808031678199768
4,0.05929809808731079,0.06102510914206505,0.9137930274009705,0.9119196534156799,0.0,0.08808031678199768
5,0.008869368582963943,0.00851061288267374,0.8172634840011597,0.8027302026748657,0.0,0.19726981222629547
5,0.000993316643871367,0.0009528318187221885,0.9757583141326904,0.9734203815460205,0.0,0.026579633355140686
