round,Jane,Kira,Luca,Mia,Paul,Sam
round,Servant-4,Servant-1,Servant-2,Minion-2,Minion-1,Servant-3
1,0.0,0.5,0.5,0.5,0.5,0.5
2,0.0,0.5034120082855225,0.49658799171447754,0.46032366156578064,0.5037891864776611,0.49165770411491394
3,0.0,0.774502694606781,0.25312286615371704,0.33326256275177,0.2545950412750244,0.6667373776435852
3,0.0,0.774502694606781,0.6704126596450806,0.32958731055259705,0.25146013498306274,0.2469029277563095
3,0.0,0.8340630531311035,0.748539924621582,0.1407996267080307,0.25146013498306274,0.2469029277563095
4,0.0,0.5751844048500061,0.5084593892097473,0.32040220499038696,0.24844475090503693,0.4915405511856079
4,0.0,0.5751844048500061,0.5084593892097473,0.32040220499038696,0.09925441443920135,0.4915405511856079
4,0.0,0.5668952465057373,0.4331047832965851,0.5858141779899597,0.201633021235466,0.4248155653476715
4,0.0,0.7351905107498169,0.2563987076282501,0.3278152048587799,0.10232118517160416,0.6721847653388977
4,0.0,0.5751844048500061,0.5084593892097473,0.32040220499038696,0.24844475090503693,0.4915405511856079
