round,Jane,Kira,Luca,Mia,Paul,Sam
round,Minion-2,Servant-4,Servant-3,Servant-1,Servant-2,Minion-1
1,0.5,0.5,0.5,0.5,0.0,0.5
2,0.3657004237174988,0.3702527582645416,0.6036320328712463,0.404742956161499,0.0,0.595257043838501
3,0.13636048138141632,0.13708680868148804,0.7603244781494141,0.8389898538589478,0.0,0.23967556655406952
3,0.09944752603769302,0.6018960475921631,0.07210806757211685,0.634627103805542,0.0,0.3981039524078369
3,0.3214227259159088,0.32276639342308044,0.6772336363792419,0.7751041054725647,0.0,0.23967556655406952
4,0.5215502977371216,0.4784497022628784,0.18599699437618256,0.7811919450759888,0.0,0.40824243426322937
4,0.5215502977371216,0.4784497320652008,0.4067007303237915,0.5433940291404724,0.0,0.1869656890630722
4,0.5917575359344482,0.23417825996875763,0.07077494263648987,0.6127758026123047,0.0,0.40824243426322937
4,0.5215502977371216,0.4784497320652008,0.4067007303237915,0.5433940291404724,0.0,0.1869656890630722
4,0.5932993292808533,0.23417825996875763,0.4067007303237915,0.6142898797988892,0.0,0.1869656890630722
