round,Jane,Kira,Luca,Mia,Paul,Sam
round,Minion-2,Servant-4,Servant-3,Servant-1,Servant-2,Minion-1
1,1.0,0.5,0.5,0.5,0.5,0.5
2,1.0,0.3621571362018585,0.5003771781921387,0.3963679075241089,0.49962282180786133,0.49128061532974243
3,1.0,0.2248958945274353,0.168697789311409,0.7751041054725647,0.16768790781497955,0.16101014614105225
3,1.0,0.46536868810653687,0.168697789311409,0.5346313118934631,0.16768790781497955,0.16101014614105225
3,1.0,0.13708680868148804,0.6461914777755737,0.3538084924221039,0.248649001121521,0.23967556655406952
4,1.0,0.21880801022052765,0.3857101500034332,0.6142898797988892,0.14269126951694489,0.17399024963378906
4,1.0,0.21880801022052765,0.17307443916797638,0.7811919450759888,0.14269126951694489,0.17399024963378906
4,1.0,0.08539236336946487,0.3857101500034332,0.6142898797988892,0.3330322504043579,0.06560669094324112
4,1.0,0.4566059708595276,0.3857101500034332,0.5433940291404724,0.3330322504043579,0.3872242271900177
4,1.0,0.4566059708595276,0.3857101500034332,0.5433940291404724,0.3330322504043579,0.06560669094324112
