round,Jane,Kira,Luca,Mia,Paul,Sam
round,Servant-4,Minion-2,Servant-3,Minion-1,Servant-2,Servant-1
1,0.0,0.5,0.5,0.5,0.5,0.5
2,0.0,0.5037891864776611,0.49621081352233887,0.49128061532974243,0.6032710671424866,0.45509061217308044
3,0.0,0.24961021542549133,0.6473069190979004,0.352693110704422,0.25001734495162964,0.726520836353302
4,0.0,0.576553225517273,0.42344674468040466,0.6817248463630676,0.25095516443252563,0.30711451172828674
4,0.0,0.576553225517273,0.42344674468040466,0.6817248463630676,0.25095516443252563,0.30711451172828674
4,0.0,0.49872803688049316,0.19586524367332458,0.14814278483390808,0.5012719631195068,0.5707638263702393
4,0.0,0.576553225517273,0.42344674468040466,0.6817248463630676,0.25095516443252563,0.12872758507728577
4,0.0,0.42923617362976074,0.3558073937892914,0.6101593375205994,0.4304831326007843,0.5695168972015381
