round,Jane,Kira,Luca,Mia,Paul,Sam
round,Servant-1,Minion-1,Servant-3,Servant-2,Minion-2,Servant-4
1,0.5,0.5,0.0,0.5,0.5,0.5
2,0.34708264470100403,0.5038363933563232,0.0,0.3682252764701843,0.496163547039032,0.5042479038238525
3,0.03265753760933876,0.756637692451477,0.0,0.2459520399570465,0.7540479898452759,0.10272707790136337
4,0.10952479392290115,0.8813730478286743,0.0,0.11862699687480927,0.8965262174606323,0.09402570873498917
