round,Jane,Kira,Luca,Mia,Paul,Sam
round,Servant-1,Minion-1,Servant-3,Servant-2,Minion-2,Servant-4
1,0.5,0.5,0.5,0.5,1.0,0.5
2,0.4432287812232971,0.4995885193347931,0.4945699870586395,0.46604761481285095,1.0,0.5004115104675293
3,0.22772663831710815,0.24702566862106323,0.26661768555641174,0.24044165015220642,1.0,0.7333823442459106
4,0.21880964934825897,0.20193617045879364,0.5851236581802368,0.23460137844085693,1.0,0.4148763120174408
