round,Jane,Kira,Luca,Mia,Paul,Sam
round,Servant-3,Servant-2,Minion-1,Servant-1,Minion-2,Servant-4
1,0.5,0.5,0.5,0.5,1.0,0.5
2,0.25221723318099976,0.4052288830280304,0.31656116247177124,0.27363860607147217,1.0,0.594771146774292
3,0.0875052660703659,0.707375168800354,0.27859827876091003,0.09538854658603668,1.0,0.2926248610019684
