round,Jane,Kira,Luca,Mia,Paul,Sam
round,Servant-3,Servant-2,Minion-1,Servant-1,Minion-2,Servant-4
1,0.5,0.5,0.5,0.0,0.5,0.5
2,0.2445061206817627,0.3035394847393036,0.696460485458374,0.0,0.7064583897590637,0.2989632189273834
3,0.026849733665585518,0.08751099556684494,0.8936395645141602,0.0,0.9029008746147156,0.10636041313409805
