round,Jane,Kira,Luca,Mia,Paul,Sam
round,Minion-2,Servant-4,Servant-1,Servant-2,Servant-3,Minion-1
1,0.5,0.5,0.5,0.5,0.0,0.5
2,0.4588518440723419,0.504930853843689,0.49506914615631104,0.4637160301208496,0.0,0.6083415150642395
3,0.10062456130981445,0.4102579355239868,0.6204338073730469,0.5897420644760132,0.0,0.07161089777946472
3,0.10062456130981445,0.4102579355239868,0.6204338073730469,0.5897420644760132,0.0,0.18791863322257996
3,0.25129979848861694,0.188236266374588,0.7720957398414612,0.7487002015113831,0.0,0.07161089777946472
4,0.7763844728469849,0.7072632312774658,0.29273679852485657,0.12664473056793213,0.0,0.09633228927850723
4,0.32387474179267883,0.6761252284049988,0.7216185927391052,0.12664473056793213,0.0,0.24231190979480743
4,0.5896674990653992,0.43382352590560913,0.2407820075750351,0.5661764740943909,0.0,0.1968161016702652
4,0.11393957585096359,0.4460895359516144,0.5539104342460632,0.5661764740943909,0.0,0.20480495691299438
4,0.11393957585096359,0.4460895359516144,0.5539104342460632,0.5661764740943909,0.0,0.20480495691299438
