round,Jane,Kira,Luca,Mia,Paul,Sam
round,Minion-1,Servant-2,Minion-2,Servant-1,Servant-3,Servant-4
1,1.0,0.5,0.5,0.5,0.5,0.5
2,1.0,0.4995884597301483,0.5004115104675293,0.39592891931533813,0.3947984576225281,0.27949878573417664
3,1.0,0.06903290748596191,0.27086329460144043,0.06398314237594604,0.7291366457939148,0.10261903703212738
4,1.0,0.17832565307617188,0.2710275650024414,0.1684383898973465,0.4441778361797333,0.5558222532272339
4,1.0,0.16288326680660248,0.5825913548469543,0.1536920666694641,0.41740861535072327,0.23008891940116882
4,1.0,0.0674620196223259,0.11026592552661896,0.37798187136650085,0.4441778361797333,0.5558222532272339
4,1.0,0.39433637261390686,0.11026592552661896,0.37798187136650085,0.4441778361797333,0.5558222532272339
4,1.0,0.36857911944389343,0.52727210521698,0.1536920666694641,0.41740861535072327,0.47272789478302
